Price,Room,Bathroom,BuildingArea,TotalArea,Parking,Latitude,Longitude
310279400,3,4,140.0,300.0,4,-33.4833,-70.55
83000000,5,2,95.0,101.0,2,-33.6167,-70.5667
95000000,3,1,51.0,130.0,2,-33.2833,-70.8778
209258200,4,2,169.0,290.0,3,-33.5167,-70.6389
342750500,3,3,119.0,356.0,3,-33.5167,-70.6389
149000000,3,3,88.0,128.0,1,-33.6167,-70.5667
230000000,5,4,130.0,200.0,3,-33.5167,-70.6389
120000000,3,2,119.0,119.0,2,-33.582,-70.692
160000000,5,1,147.0,180.0,0,-33.1829,-70.6747
94000000,3,1,54.0,105.0,2,-33.4833,-70.55
315691250,4,2,130.0,175.0,2,-33.2773,-70.6106
83000000,3,2,46.0,90.0,0,-33.582,-70.692
260000000,4,3,163.0,270.0,4,-33.5007,-70.6514
212866100,3,3,104.0,230.0,2,-33.5167,-70.7667
145000000,3,2,75.0,200.0,0,-33.4333,-70.7167
663853600,4,5,209.0,720.0,4,-33.35,-70.6
83000000,3,1,50.0,50.0,2,-33.45,-70.7
240000000,4,2,123.0,361.0,4,-33.5167,-70.6389
595303500,3,3,458.0,600.0,6,-33.6167,-70.5667
70000000,3,2,53.0,89.0,0,-33.6167,-70.5667
80000000,3,2,71.0,465.0,0,-33.2833,-70.8778
68189310,2,1,48.0,93.0,2,-33.6167,-70.5667
96150535,3,1,135.0,135.0,0,-33.7843,-70.7217
77569850,2,1,48.0,94.0,1,-33.727,-70.7046
122127415,3,1,74.0,110.0,0,-33.5167,-70.7667
108237000,3,1,58.0,103.0,1,-33.727,-70.7046
76848270,2,2,49.0,83.0,1,-33.727,-70.7046
151531800,3,2,71.0,114.0,0,-33.727,-70.7046
360790000,6,3,99.0,235.0,1,-33.435,-70.615
82043646,3,2,50.0,154.0,0,-33.7843,-70.7217
391457150,4,2,164.0,345.0,1,-33.5167,-70.6333
566440300,4,4,164.0,579.0,4,-33.1829,-70.6747
577264000,5,5,209.0,667.0,3,-33.3641,-70.6134
270592500,5,3,140.0,270.0,2,-33.3641,-70.6134
644010150,5,4,186.0,394.0,2,-33.35,-70.6
98000000,2,1,59.0,105.0,2,-33.582,-70.692
58000000,2,1,68.0,98.0,1,-33.6167,-70.5667
670000000,3,2,250.0,800.0,5,-33.5167,-70.6389
883935500,4,4,230.0,697.0,0,-33.35,-70.6
189811619,5,3,178.0,264.0,3,-33.6167,-70.5667
375221600,5,4,140.0,420.0,3,-33.1829,-70.6747
685501000,5,3,180.0,270.0,4,-33.3867,-70.5688
55000000,2,1,55.0,70.0,1,-33.582,-70.692
371252910,3,3,117.0,170.0,2,-33.2773,-70.6106
461811200,4,3,140.0,485.0,0,-33.1829,-70.6747
89836710,3,2,110.0,146.0,0,-33.5167,-70.7667
95000000,3,1,70.0,81.0,1,-33.4667,-70.6667
97000000,3,2,66.0,69.0,0,-33.4833,-70.55
595303500,3,3,138.0,333.0,2,-33.443,-70.532
212866100,3,2,99.0,198.0,3,-33.4833,-70.55
226936910,3,2,129.0,462.0,3,-33.4264,-70.6996
472634900,4,4,150.0,254.0,2,-33.35,-70.6
126276500,3,2,84.0,128.0,2,-33.5167,-70.7667
100000000,2,1,70.0,100.0,1,-33.2833,-70.8778
429340100,4,3,165.0,350.0,3,-33.1829,-70.6747
175000000,4,3,150.0,200.0,2,-33.5007,-70.6514
190000000,5,2,200.0,210.0,0,-33.5167,-70.6333
681893100,6,5,341.0,948.0,2,-33.1829,-70.6747
550204750,2,1,120.0,709.0,3,-33.2773,-70.6106
85146440,5,1,90.0,94.0,0,-33.727,-70.7046
189000000,5,3,160.0,194.0,3,-33.6167,-70.5667
140000000,3,1,56.0,144.0,1,-33.582,-70.692
125000000,3,1,83.0,194.0,1,-33.368,-70.642
99000000,3,2,60.0,90.0,2,-33.5719,-70.8068
177990000,3,3,95.0,211.0,2,-33.727,-70.7046
68000000,2,1,45.0,105.0,0,-33.6167,-70.5667
66746150,2,1,75.0,142.0,1,-33.5667,-70.7167
306671500,4,3,140.0,440.0,2,-33.1829,-70.6747
130000000,3,2,70.0,96.0,0,-33.5167,-70.7667
125000000,4,2,93.0,136.0,4,-33.6167,-70.5667
120000000,4,1,99.0,196.0,0,-33.45,-70.7
132951115,4,3,79.0,97.0,1,-33.6167,-70.5667
340946550,4,3,129.0,268.0,2,-33.4833,-70.55
180395000,6,3,115.0,115.0,0,-33.582,-70.692
165602610,3,2,91.0,152.0,0,-33.5167,-70.6389
202042400,3,3,95.0,136.0,2,-33.3641,-70.6134
440163800,4,2,88.0,240.0,2,-33.3867,-70.5688
188296301,3,3,134.0,168.0,2,-33.6167,-70.5667
143955210,5,2,91.0,91.0,1,-33.5167,-70.7667
100000000,1,2,165.0,190.0,1,-33.6167,-70.5667
450987500,5,4,172.0,390.0,3,-33.1829,-70.6747
171375250,3,3,94.0,180.0,2,-33.6167,-70.5667
72158000,3,1,73.0,129.0,1,-33.688,-71.2113
57726400,2,2,90.0,110.0,0,-33.582,-70.692
847856500,6,4,330.0,750.0,5,-33.4088,-70.5671
185806850,3,3,94.0,200.0,0,-33.6167,-70.5667
342750500,3,3,140.0,348.0,3,-33.1829,-70.6747
140347310,3,3,72.0,141.0,0,-33.582,-70.692
105000000,3,1,76.0,105.0,4,-33.6167,-70.5667
64942200,3,1,50.0,83.0,1,-33.6167,-70.5667
450987500,5,5,182.0,417.0,4,-33.1829,-70.6747
120000000,3,2,77.0,77.0,2,-33.5719,-70.8068
178000000,3,3,90.0,140.0,2,-33.5167,-70.7667
101021200,4,1,95.0,158.0,0,-33.4624,-70.6491
90197500,3,2,49.0,90.0,2,-33.5167,-70.7667
212505310,3,3,110.0,302.0,2,-33.7509,-70.8983
180214605,3,1,250.0,250.0,0,-33.2468,-70.625
198434500,3,3,190.0,180.0,4,-33.4766,-70.6062
157917783,4,1,81.0,171.0,3,-33.4766,-70.6062
130000000,3,1,87.0,146.0,2,-33.3667,-70.7333
155000000,7,2,105.0,210.0,3,-33.6167,-70.5667
125000000,3,3,90.0,117.0,0,-33.5167,-70.7667
129884400,3,2,80.0,110.0,0,-33.727,-70.7046
84929966,2,1,90.0,110.0,1,-33.6167,-70.5667
126000000,4,2,100.0,200.0,0,-33.4833,-70.55
154778910,5,2,142.0,120.0,0,-33.45,-70.7
100000000,3,2,59.0,95.0,0,-33.5167,-70.7667
248584310,3,3,116.0,260.0,2,-33.727,-70.7046
133492300,2,1,90.0,110.0,4,-33.6167,-70.5667
150000000,6,4,100.0,510.0,4,-33.519,-70.629
55000000,2,1,91.0,91.0,1,-33.688,-71.2113
649061210,3,4,162.0,162.0,4,-33.4088,-70.5671
75000000,2,1,59.0,100.0,2,-33.6167,-70.5667
160154681,3,3,130.0,130.0,1,-33.6167,-70.5667
163000000,3,2,120.0,260.0,3,-33.452,-70.723
100000000,2,1,70.0,100.0,1,-33.2833,-70.8778
90000000,5,1,100.0,100.0,0,-33.6167,-70.5667
456399350,5,3,160.0,260.0,6,-33.435,-70.615
85000000,2,1,45.0,60.0,1,-33.6167,-70.5667
48500000,2,1,45.0,70.0,0,-33.6167,-70.5667
160000000,4,3,112.0,162.0,0,-33.4766,-70.6062
165963400,4,2,105.0,120.0,1,-33.3667,-70.7333
681857021,6,4,263.0,500.0,4,-33.35,-70.6
99000000,2,1,82.0,162.0,1,-33.5167,-70.6389
70000000,3,2,56.0,123.0,0,-33.6167,-70.5667
125000000,3,2,145.0,145.0,0,-33.422,-70.72
90000000,4,1,80.0,80.0,0,-33.4264,-70.6996
170112485,3,3,130.0,141.0,1,-33.4333,-70.7167
130000000,2,1,47.0,133.0,3,-33.5167,-70.7667
560000000,1,1,722.0,355.0,0,-33.4624,-70.6491
847856500,4,4,2061.0,392.0,0,-33.1829,-70.6747
290000000,3,3,1690.0,230.0,0,-33.6433,-70.3504
170000000,3,3,150.0,110.0,2,-33.3667,-70.7333
125000000,6,2,220.0,135.0,0,-33.582,-70.692
140000000,3,2,128.0,127.0,1,-33.6167,-70.5667
270592500,3,3,125.0,140.0,2,-33.5167,-70.6389
67000000,4,1,5661.0,81.0,0,-33.688,-71.2113
155139700,3,2,80.0,230.0,2,-33.688,-71.2113
105000000,3,2,70.0,100.0,1,-33.688,-71.2113
573656100,6,4,178.0,225.0,2,-33.35,-70.6
432948000,5,3,210.0,250.0,1,-33.443,-70.532
160000000,4,1,100.0,260.0,3,-33.582,-70.692
185806850,5,3,120.0,130.0,1,-33.5167,-70.7667
115000000,4,1,80.0,112.0,3,-33.45,-70.7
84000000,3,1,49.0,108.0,3,-33.5167,-70.7667
214922603,3,2,94.0,283.0,2,-33.6167,-70.5667
215896736,3,3,160.0,500.0,3,-33.5007,-70.6514
234152710,4,3,109.0,119.0,1,-33.2773,-70.6106
420320350,3,3,195.0,205.0,0,-33.4624,-70.6491
288632000,3,3,250.0,250.0,1,-33.6167,-70.5667
85146440,3,1,78.0,178.0,1,-33.368,-70.642
180395000,3,3,158.0,158.0,1,-33.452,-70.723
135000000,6,3,124.0,108.0,0,-33.5167,-70.7667
155000000,3,2,95.0,155.0,1,-33.5167,-70.7667
88000000,3,2,78.0,75.0,1,-33.5167,-70.7667
145000000,4,3,107.0,138.0,2,-33.5167,-70.7667
60000000,3,2,50.0,60.0,1,-33.6167,-70.5667
95000000,4,1,98.0,165.0,1,-33.5719,-70.8068
126276500,4,2,102.0,128.0,2,-33.5167,-70.7667
82981700,3,1,71.0,100.0,1,-33.5167,-70.7667
209258200,3,3,97.0,97.0,2,-33.582,-70.692
150000000,3,2,80.0,160.0,1,-33.6167,-70.5667
323000000,6,5,246.0,600.0,0,-33.5167,-70.6333
530361300,5,4,200.0,510.0,0,-33.443,-70.532
125000000,3,1,75.0,180.0,3,-33.5167,-70.6333
349966300,3,3,105.0,320.0,0,-33.5167,-70.6389
85000000,3,1,51.0,74.0,1,-33.5985,-70.8734
239925350,3,3,113.0,113.0,2,-33.1829,-70.6747
45000000,1,1,56.0,85.0,0,-33.1829,-70.6747
115000000,4,2,172.0,259.0,3,-33.4037,-70.64
631382500,3,3,170.0,236.0,2,-33.4088,-70.5671
120000000,4,2,79.0,142.0,0,-33.5167,-70.6389
159938207,4,2,180.0,120.0,1,-33.2773,-70.6106
95000000,2,1,60.0,88.0,1,-33.6167,-70.5667
216474000,3,3,104.0,202.0,0,-33.6167,-70.5667
109500000,3,1,75.0,105.0,1,-33.582,-70.692
100000000,2,2,85.0,120.0,0,-33.2833,-70.8778
505106000,4,2,176.0,297.0,0,-33.5007,-70.6514
277808300,3,2,99.0,189.0,2,-33.443,-70.532
110000000,4,2,83.0,100.0,2,-33.4333,-70.7167
165000000,3,3,89.0,185.0,3,-33.5167,-70.7667
120000000,4,1,126.0,119.0,1,-33.4274,-70.4843
85000000,3,1,78.0,178.0,1,-33.368,-70.642
129884400,3,2,65.0,190.0,1,-33.2833,-70.8778
90000000,3,1,51.0,130.0,3,-33.2833,-70.8778
178591050,3,3,114.0,170.0,2,-33.2833,-70.8778
399990000,11,7,360.0,480.0,0,-33.435,-70.615
89000000,3,2,53.0,87.0,1,-33.2833,-70.8778
539381050,3,5,140.0,350.0,2,-33.4624,-70.6491
577264000,4,3,230.0,517.0,3,-33.4624,-70.6491
378829500,9,8,342.0,342.0,0,-33.4624,-70.6491
1006604100,7,9,287.0,825.0,3,-33.4624,-70.6491
155000000,3,2,101.0,200.0,2,-33.5167,-70.7667
81538540,1,1,35.0,42.0,0,-33.4037,-70.64
137100200,1,2,70.0,70.0,1,-33.4037,-70.64
138000000,3,2,111.0,136.0,2,-33.6167,-70.5667
203846350,5,3,140.0,205.0,3,-33.6167,-70.5667
137990000,3,2,111.0,136.0,1,-33.6167,-70.5667
158747600,3,3,94.0,140.0,3,-33.5985,-70.8734
158711521,3,3,90.0,140.0,3,-33.5985,-70.8734
162355500,3,3,94.0,120.0,3,-33.5985,-70.8734
171375250,3,2,70.0,76.0,1,-33.4088,-70.5671
173179200,3,1,60.0,160.0,1,-33.5167,-70.6389
55000000,4,3,97.0,144.0,0,-33.5167,-70.6389
260000000,5,3,85.0,120.0,8,-33.5167,-70.6333
50077652,3,1,78.0,78.0,1,-33.4624,-70.6491
80000000,4,2,90.0,162.0,2,-33.422,-70.72
299455700,3,2,115.0,172.0,2,-33.2773,-70.6106
469027000,5,4,170.0,530.0,2,-33.4833,-70.55
432948000,5,3,153.0,721.0,5,-33.5167,-70.7667
230000000,4,2,130.0,216.0,2,-33.2468,-70.625
270592500,6,3,170.0,300.0,2,-33.3641,-70.6134
245337200,4,3,140.0,179.0,2,-33.3641,-70.6134
140000000,9,4,165.0,300.0,4,-33.5667,-70.7167
272035660,4,3,140.0,140.0,2,-33.3641,-70.6134
490674400,15,4,386.0,386.0,0,-33.4624,-70.6491
111844900,2,2,50.0,50.0,1,-33.4624,-70.6491
335000000,4,1,130.0,500.0,0,-33.4624,-70.6491
140347310,4,3,120.0,140.0,1,-33.582,-70.692
99000000,4,2,110.0,110.0,2,-33.6167,-70.5667
180395000,3,3,130.0,200.0,2,-33.6167,-70.5667
130000000,3,3,85.0,200.0,2,-33.5985,-70.8734
120000000,3,1,63.0,156.0,2,-33.5167,-70.7667
252553000,3,1,115.0,200.0,2,-33.443,-70.532
98000000,3,2,76.0,135.0,1,-33.5167,-70.6389
248945100,4,3,140.0,190.0,2,-33.3641,-70.6134
461811200,4,3,140.0,514.0,0,-33.1829,-70.6747
186167640,4,3,100.0,212.0,1,-33.727,-70.7046
249955312,4,3,100.0,377.0,2,-33.5719,-70.8068
162355500,3,1,275.0,275.0,2,-33.452,-70.723
184904875,4,3,162.0,230.0,4,-33.4037,-70.64
612982210,5,4,140.0,400.0,2,-33.35,-70.6
775698500,6,4,253.0,824.0,4,-33.4088,-70.5671
413104550,4,2,94.0,254.0,2,-33.4088,-70.5671
140708100,3,2,107.0,107.0,0,-33.4975,-70.6287
66000000,2,1,70.0,90.0,1,-33.688,-71.2113
150088640,5,4,140.0,170.0,2,-33.519,-70.629
91640660,3,1,102.0,121.0,2,-33.519,-70.629
119000000,3,2,85.0,160.0,2,-33.519,-70.629
85000000,2,1,47.0,47.0,3,-33.519,-70.629
387849250,5,7,180.0,380.0,3,-33.3864,-71.1369
70000000,5,2,100.0,100.0,1,-33.6844,-70.9248
60000000,4,1,65.0,65.0,1,-33.6844,-70.9248
67000000,3,1,58.0,58.0,1,-33.6844,-70.9248
349000000,5,4,200.0,200.0,10,-33.6844,-70.9248
55000000,3,1,70.0,70.0,0,-33.6844,-70.9248
58000000,4,1,120.0,120.0,1,-33.6844,-70.9248
105000000,2,2,73.0,73.0,0,-33.4624,-70.6491
80000000,3,1,90.0,90.0,1,-33.4274,-70.4843
260000000,4,4,400.0,210.0,4,-33.4264,-70.6996
80000000,3,2,90.0,90.0,0,-33.5985,-70.8734
60000000,4,3,90.0,90.0,1,-33.5985,-70.8734
70000000,2,1,58.0,58.0,0,-33.5985,-70.8734
155000000,4,2,140.0,140.0,0,-33.5985,-70.8734
140000000,3,3,93.0,93.0,2,-33.5985,-70.8734
90000000,3,2,114.0,114.0,2,-33.5985,-70.8734
58000000,3,1,65.0,65.0,0,-33.5985,-70.8734
160000000,4,1,150.0,150.0,3,-33.5985,-70.8734
64000000,2,1,62.0,62.0,1,-33.5985,-70.8734
119000000,3,3,57.0,57.0,1,-33.5719,-70.8068
75000000,4,1,74.0,70.0,0,-33.5719,-70.8068
110000000,3,2,133.0,133.0,0,-33.5667,-70.7167
76000000,3,1,80.0,80.0,1,-33.452,-70.723
225493750,3,2,95.0,350.0,2,-33.1829,-70.6747
140000000,3,1,100.0,100.0,3,-33.7015,-70.79
84000000,4,1,90.0,120.0,2,-33.4333,-70.7167
229101650,4,3,200.0,200.0,2,-33.4624,-70.6491
533969200,6,4,140.0,311.0,3,-33.2773,-70.6106
303063600,4,2,150.0,190.0,1,-33.2773,-70.6106
901975000,17,17,600.0,850.0,0,-33.2773,-70.6106
342750500,5,3,103.0,184.0,1,-33.2773,-70.6106
1082370000,8,3,477.0,922.0,5,-33.4088,-70.5671
241729300,4,3,119.0,200.0,2,-33.3641,-70.6134
124000000,5,2,107.0,107.0,2,-33.5667,-70.7167
65000000,3,1,80.0,276.0,1,-33.4274,-70.4843
135000000,3,2,80.0,110.0,1,-33.6167,-70.5667
120000000,4,2,98.0,133.0,2,-33.6167,-70.5667
504745210,6,5,170.0,350.0,4,-33.4088,-70.5671
450987500,6,4,261.0,438.0,7,-33.4624,-70.6491
87275101,2,1,98.0,169.0,1,-33.6167,-70.5667
324711000,2,2,212.0,312.0,1,-33.5007,-70.6514
88032760,3,2,65.0,80.0,1,-33.5167,-70.7667
92001450,3,1,93.0,90.0,0,-33.2468,-70.625
137100200,5,2,140.0,275.0,3,-33.452,-70.723
317495200,3,2,94.0,206.0,3,-33.2773,-70.6106
292239900,4,2,117.0,277.0,3,-33.443,-70.532
243533250,7,4,180.0,320.0,1,-33.2468,-70.625
90919080,3,1,65.0,65.0,1,-33.5167,-70.6389
120000000,3,2,70.0,154.0,1,-33.6167,-70.5667
232709550,4,2,240.0,640.0,4,-33.519,-70.629
245337200,7,3,195.0,170.0,2,-33.6167,-70.5667
122668600,3,2,77.0,77.0,2,-33.727,-70.7046
221885850,3,2,80.0,80.0,2,-33.727,-70.7046
200238450,3,3,97.0,150.0,2,-33.727,-70.7046
90000000,2,1,120.0,120.0,0,-33.2773,-70.6106
790130100,5,3,166.0,233.0,1,-33.3867,-70.5688
425732200,3,3,350.0,500.0,2,-33.4833,-70.55
87000000,2,2,70.0,70.0,1,-33.6167,-70.5667
130000000,3,2,60.0,60.0,2,-33.6167,-70.5667
150000000,3,1,162.0,162.0,3,-33.5167,-70.6389
165241820,4,2,119.0,168.0,2,-33.5167,-70.6389
159000000,3,3,120.0,120.0,2,-33.5167,-70.6389
139900000,4,3,99.0,99.0,3,-33.5167,-70.6389
138000000,4,2,100.0,160.0,2,-33.5167,-70.6389
65000000,2,1,48.0,50.0,0,-33.5167,-70.6389
158747600,3,2,95.0,176.0,2,-33.5167,-70.6389
229990000,4,2,167.0,90.0,0,-33.443,-70.532
200000000,4,2,150.0,230.0,3,-33.2773,-70.6106
130000000,3,1,100.0,75.0,3,-33.2773,-70.6106
130000000,2,2,92.0,161.0,1,-33.45,-70.7
223689800,3,3,110.0,300.0,2,-33.7509,-70.8983
140000000,3,2,107.0,240.0,4,-33.5719,-70.8068
52000000,3,1,55.0,55.0,1,-33.4624,-70.6491
119500000,3,1,160.0,160.0,0,-33.4624,-70.6491
88754340,2,1,60.0,60.0,0,-33.4624,-70.6491
65000000,4,2,180.0,180.0,0,-33.4624,-70.6491
110000000,3,1,54.0,54.0,1,-33.4624,-70.6491
100000000,3,1,58.0,101.0,1,-33.582,-70.692
95000000,2,1,60.0,96.0,1,-33.582,-70.692
685501000,3,2,210.0,650.0,0,-33.2773,-70.6106
324711000,3,3,119.0,302.0,2,-33.5167,-70.6389
70354050,3,1,50.0,86.0,1,-33.727,-70.7046
319299150,3,2,100.0,170.0,0,-33.4624,-70.6491
190000000,5,1,94.0,275.0,2,-33.5167,-70.6333
95000000,3,2,80.0,128.0,2,-33.5167,-70.7667
173179200,4,3,116.0,260.0,2,-33.7509,-70.8983
280000000,16,2,400.0,400.0,0,-33.45,-70.7
497890200,4,5,136.0,338.0,5,-33.4088,-70.5671
703540500,4,4,354.0,354.0,6,-33.1829,-70.6747
259408010,7,2,320.0,350.0,0,-33.4624,-70.6491
147490952,6,4,195.0,195.0,2,-33.5167,-70.7667
793738000,13,15,298.0,298.0,0,-33.4624,-70.6491
216474000,4,3,126.0,280.0,3,-33.7509,-70.8983
180000000,5,3,150.0,200.0,4,-33.5167,-70.7667
649422000,5,4,190.0,350.0,3,-33.35,-70.6
306310710,3,3,180.0,400.0,4,-33.5719,-70.8068
286828050,4,3,140.0,140.0,4,-33.5719,-70.8068
216474000,4,3,120.0,180.0,0,-33.6167,-70.5667
129000000,3,1,84.0,160.0,2,-33.5167,-70.6389
220000000,5,1,110.0,363.0,1,-33.452,-70.723
1731792000,5,5,614.0,614.0,3,-33.1829,-70.6747
721580000,5,4,154.0,154.0,2,-33.3867,-70.5688
93805400,3,2,130.0,145.0,1,-33.6844,-70.9248
135000000,3,2,75.0,100.0,1,-33.582,-70.692
275000000,3,2,119.0,304.0,2,-33.5167,-70.6389
476242800,4,3,120.0,120.0,2,-33.4088,-70.5671
573656100,3,2,244.0,244.0,2,-33.1829,-70.6747
150000000,3,3,80.0,120.0,2,-33.6167,-70.5667
1082370000,5,4,450.0,450.0,2,-33.1829,-70.6747
1190607000,3,5,380.0,600.0,5,-33.4624,-70.6491
97413300,3,1,54.0,140.0,1,-33.6936,-71.0118
811777500,4,4,230.0,283.0,2,-33.3867,-70.5688
97413300,3,1,54.0,140.0,1,-33.6936,-71.0118
70000000,3,1,49.0,82.0,1,-33.727,-70.7046
290000000,6,3,250.0,400.0,5,-33.4624,-70.6491
92362240,4,2,134.0,128.0,1,-33.6167,-70.5667
85000000,3,1,53.0,130.0,2,-33.5719,-70.8068
681893100,4,4,160.0,530.0,4,-33.2773,-70.6106
179000000,3,2,100.0,144.0,2,-33.452,-70.723
1190246210,5,6,402.0,830.0,3,-33.4624,-70.6491
290435950,4,2,119.0,182.0,2,-33.4624,-70.6491
533969200,6,5,320.0,320.0,2,-33.1829,-70.6747
163000000,5,3,190.0,190.0,4,-33.6433,-70.3504
717972100,4,4,205.0,320.0,1,-33.35,-70.6
494643090,4,3,244.0,385.0,1,-33.2773,-70.6106
674677300,6,6,380.0,380.0,0,-33.1829,-70.6747
649061210,4,3,245.0,650.0,0,-33.1829,-70.6747
136739410,3,2,68.0,100.0,1,-33.5719,-70.8068
137000000,4,3,83.0,123.0,2,-33.4624,-70.6491
501498100,5,5,272.0,272.0,1,-33.1829,-70.6747
302728093,4,4,172.0,192.0,2,-33.4624,-70.6491
757659000,3,4,350.0,350.0,2,-33.1829,-70.6747
150000000,4,2,115.0,200.0,1,-33.4667,-70.6667
717972100,3,2,120.0,325.0,1,-33.3867,-70.5688
125000000,4,2,130.0,198.0,1,-33.5167,-70.7667
79900000,4,3,120.0,184.0,2,-33.472,-70.683
130000000,3,1,100.0,100.0,2,-33.2773,-70.6106
74900000,4,2,140.0,162.0,2,-33.5667,-70.7167
134000000,8,4,133.0,231.0,3,-33.349,-70.6383
252553000,3,3,123.0,335.0,0,-33.5167,-70.6389
75000000,5,2,110.0,162.0,1,-33.727,-70.7046
645814100,3,3,262.0,262.0,4,-33.1829,-70.6747
88393550,2,1,62.0,62.0,2,-33.582,-70.692
209258200,4,3,126.0,126.0,2,-33.7509,-70.8983
98500000,3,2,98.0,98.0,2,-33.6167,-70.5667
649422000,5,4,233.0,233.0,2,-33.1829,-70.6747
215000000,5,2,145.0,285.0,4,-33.4667,-70.6667
95000000,4,2,80.0,80.0,1,-33.6167,-70.5667
865896000,5,4,360.0,360.0,6,-33.1829,-70.6747
717972100,5,5,404.0,404.0,1,-33.1829,-70.6747
167334402,1,3,99.0,154.0,1,-33.5167,-70.6389
74936083,3,1,52.0,52.0,2,-33.7843,-70.7217
210340570,5,3,170.0,198.0,3,-33.6167,-70.5667
1118449000,5,4,240.0,240.0,0,-33.443,-70.532
133456221,3,3,75.0,75.0,1,-33.727,-70.7046
67000000,3,1,65.0,120.0,1,-33.3667,-70.7333
450626710,5,4,160.0,286.0,2,-33.443,-70.532
248000000,5,3,122.0,374.0,2,-33.4624,-70.6491
85000000,3,2,70.0,82.0,1,-33.5167,-70.7667
400000000,3,2,100.0,100.0,2,-33.3867,-70.5688
155139700,3,3,90.0,90.0,2,-33.7509,-70.8983
93000000,3,1,80.0,120.0,1,-33.6167,-70.5667
306671500,2,2,123.0,123.0,15,-33.1829,-70.6747
245000000,4,3,200.0,800.0,3,-33.7843,-70.7217
721219210,4,4,250.0,250.0,4,-33.1829,-70.6747
576903210,4,4,380.0,380.0,6,-33.1829,-70.6747
717972100,5,3,400.0,400.0,10,-33.1829,-70.6747
155139700,3,3,90.0,260.0,2,-33.7509,-70.8983
992172500,5,4,376.0,376.0,0,-33.1829,-70.6747
205289510,6,2,170.0,178.0,0,-33.4037,-70.64
137100200,1,1,37.0,37.0,1,-33.2773,-70.6106
1334562210,5,5,516.0,516.0,11,-33.1829,-70.6747
178591050,4,2,100.0,140.0,1,-33.4624,-70.6491
606127200,4,4,255.0,255.0,2,-33.1829,-70.6747
248945100,3,2,125.0,125.0,1,-33.3641,-70.6134
65000000,3,1,77.0,77.0,1,-33.6167,-70.5667
487066500,5,2,202.0,574.0,2,-33.4088,-70.5671
100000000,3,1,110.0,162.0,2,-33.5167,-70.6389
523145500,4,3,269.0,488.0,1,-33.6433,-70.3504
1259157100,4,4,450.0,450.0,5,-33.4624,-70.6491
428979310,5,4,280.0,280.0,0,-33.1829,-70.6747
847856500,5,6,400.0,400.0,15,-33.1829,-70.6747
175000000,4,3,92.0,200.0,2,-33.6167,-70.5667
1439552100,5,3,250.0,556.0,7,-33.4624,-70.6491
537577100,4,3,140.0,317.0,2,-33.443,-70.532
110762530,3,2,88.0,97.0,1,-33.5167,-70.7667
80131459,3,2,74.0,74.0,0,-33.3667,-70.7333
173179200,3,3,116.0,116.0,2,-33.7509,-70.8983
235000000,3,2,100.0,100.0,10,-33.2833,-70.8778
503302050,3,3,150.0,150.0,2,-33.1829,-70.6747
95000000,4,2,75.0,171.0,0,-33.4037,-70.64
414908500,4,4,152.0,152.0,0,-33.4624,-70.6491
829817000,5,4,424.0,424.0,0,-33.1829,-70.6747
331926800,2,2,90.0,97.0,1,-33.4624,-70.6491
140000000,3,2,90.0,90.0,1,-33.2468,-70.625
228849097,5,2,145.0,285.0,4,-33.4667,-70.6667
340946550,3,3,122.0,134.0,0,-33.4833,-70.55
576903210,3,5,386.0,386.0,6,-33.1829,-70.6747
84785650,2,1,43.0,43.0,1,-33.2468,-70.625
360790000,3,3,80.0,285.0,0,-33.4088,-70.5671
250749050,4,3,100.0,100.0,5,-33.727,-70.7046
299455700,6,4,120.0,700.0,4,-33.35,-70.6
432948000,3,4,180.0,440.0,3,-33.1829,-70.6747
65000000,4,1,59.0,85.0,1,-33.582,-70.692
80000000,3,2,77.0,77.0,1,-33.5719,-70.8068
70000000,1,1,47.0,120.0,1,-33.5167,-70.6389
288271210,3,3,139.0,470.0,0,-33.4333,-70.7167
793738000,4,3,218.0,660.0,3,-33.435,-70.615
140000000,6,4,195.0,195.0,2,-33.5167,-70.7667
793738000,4,3,218.0,660.0,3,-33.435,-70.615
163500000,5,2,140.0,132.0,1,-33.5167,-70.7667
337338650,4,2,102.0,393.0,5,-33.4766,-70.6062
425732200,7,6,180.0,180.0,0,-33.4624,-70.6491
125000000,5,2,88.0,182.0,0,-33.519,-70.629
115000000,3,1,61.0,140.0,0,-33.5167,-70.7667
485262550,4,2,144.0,154.0,2,-33.435,-70.615
826209100,2,3,164.0,164.0,0,-33.435,-70.615
165133583,4,2,120.0,80.0,0,-33.2468,-70.625
85000000,2,1,55.0,80.0,0,-33.6167,-70.5667
513764960,3,3,150.0,150.0,2,-33.1829,-70.6747
306671500,4,3,126.0,218.0,2,-33.4833,-70.55
436555900,5,3,192.0,430.0,4,-33.4833,-70.55
160000000,2,2,87.0,105.0,2,-33.6167,-70.5667
80000000,3,1,47.0,94.0,0,-33.4333,-70.7167
78000000,5,2,1.0,116.0,0,-33.5167,-70.7667
1262765000,4,3,192.0,655.0,4,-33.4624,-70.6491
714364200,5,3,150.0,490.0,2,-33.4088,-70.5671
1731792000,4,4,488.0,488.0,10,-33.4088,-70.5671
135000000,4,3,72.0,120.0,1,-33.6167,-70.5667
82000000,3,1,55.0,100.0,1,-33.2833,-70.8778
80000000,4,2,100.0,60.0,0,-33.2468,-70.625
