Price,Room,Bathroom,BuildingArea,TotalArea,Parking,Latitude,Longitude
82568800,3,1.0,67.0,104.0,0.0,-33.4034,-70.7213
63706100,3,1.0,66.0,64.0,0.0,-33.5167,-70.6389
126344500,3,2.0,65.0,116.0,0.0,-33.582,-70.692
82000000,4,2.0,100.0,85.0,2.0,-33.6167,-70.5667
209981000,3,2.0,200.0,90.0,1.0,-33.6167,-70.5667
125632700,3,1.0,82.0,82.0,0.0,-33.2773,-70.6106
62000000,3,1.0,50.0,56.0,0.0,-33.6167,-70.5667
120000000,4,1.0,80.0,100.0,3.0,-33.6167,-70.5667
102072120,3,2.0,82.0,78.0,1.0,-33.5167,-70.7667
130000000,3,1.0,100.0,75.0,3.0,-33.2773,-70.6106
59500000,2,1.0,52.0,80.0,1.0,-33.582,-70.692
125000000,4,2.0,134.0,134.0,1.0,-33.6167,-70.5667
68724290,2,1.0,80.0,110.0,1.0,-33.6936,-71.0118
65841500,3,1.0,50.0,105.0,0.0,-33.6167,-70.5667
156596000,3,2.0,80.0,80.0,1.0,-33.1829,-70.6747
160000000,3,2.0,71.0,135.0,1.0,-33.5167,-70.6389
100000000,3,3.0,80.0,120.0,2.0,-33.582,-70.692
85000000,3,2.0,72.0,81.0,1.0,-33.6167,-70.5667
65000000,3,1.0,85.0,100.0,1.0,-33.6167,-70.5667
180000000,4,3.0,132.0,140.0,3.0,-33.5167,-70.7667
90291830,6,2.0,110.0,110.0,1.0,-33.6167,-70.5667
110000000,4,1.0,90.0,126.0,0.0,-33.5167,-70.7667
57000000,2,2.0,54.0,85.0,1.0,-33.1829,-70.6747
55000000,3,1.0,54.0,85.0,1.0,-33.1829,-70.6747
120000000,3,1.0,82.0,128.0,1.0,-33.4833,-70.55
60000000,3,1.0,78.0,104.0,2.0,-33.582,-70.692
75000000,2,1.0,48.0,78.0,1.0,-33.35,-70.6
150000000,3,3.0,152.0,105.0,2.0,-33.6167,-70.5667
75000000,5,1.0,75.0,80.0,0.0,-33.6167,-70.5667
390000000,3,3.0,120.0,130.0,2.0,-33.443,-70.532
70000000,2,1.0,43.0,53.0,0.0,-33.422,-70.72
80000000,4,2.0,44.0,82.0,0.0,-33.582,-70.692
81821410,2,1.0,55.0,80.0,0.0,-33.6167,-70.5667
149000000,3,3.0,90.0,140.0,2.0,-33.5719,-70.8068
133284550,2,2.0,85.0,100.0,0.0,-33.2468,-70.625
81857000,3,1.0,60.0,123.0,2.0,-33.7843,-70.7217
99000000,5,2.0,90.0,140.0,2.0,-33.66,-70.55
115000000,3,1.0,75.0,130.0,1.0,-33.66,-70.55
145000000,4,2.0,120.0,120.0,0.0,-33.1829,-70.6747
150000000,4,2.0,75.0,100.0,0.0,-33.5167,-70.7667
149406820,4,1.0,85.0,102.0,1.0,-33.5167,-70.7667
284720000,4,3.0,128.0,135.0,1.0,-33.4088,-70.5671
132000000,3,3.0,86.0,143.0,0.0,-33.5167,-70.7667
274043000,3,3.0,110.0,129.0,2.0,-33.443,-70.532
113888000,4,1.0,79.0,100.0,0.0,-33.4766,-70.6062
124209100,5,1.0,56.0,128.0,2.0,-33.5167,-70.7667
87907300,5,1.0,117.0,90.0,2.0,-33.2642,-70.715
224217000,3,4.0,107.0,75.0,1.0,-33.5167,-70.6389
129903500,2,1.0,80.0,126.0,1.0,-33.452,-70.723
110000000,4,2.0,120.0,130.0,1.0,-33.2773,-70.6106
80000000,3,1.0,64.0,93.0,2.0,-33.6167,-70.5667
120000000,3,2.0,115.0,115.0,3.0,-33.5167,-70.7667
124209100,3,3.0,82.0,112.0,0.0,-33.3667,-70.7333
73000000,4,4.0,90.0,127.0,0.0,-33.4667,-70.6667
247457270,3,2.0,109.0,112.0,1.0,-33.2773,-70.6106
75000000,2,1.0,75.0,84.0,1.0,-33.6167,-70.5667
125000000,4,2.0,60.0,60.0,1.0,-33.6167,-70.5667
136309700,2,2.0,61.0,120.0,0.0,-33.5167,-70.7667
176170500,5,4.0,82.0,82.0,0.0,-33.435,-70.615
58000000,2,1.0,48.0,84.0,0.0,-33.688,-71.2113
75000000,3,1.0,76.0,79.0,0.0,-33.4333,-70.7167
120151840,4,3.0,135.0,117.0,0.0,-33.5167,-70.6333
111645830,5,3.0,90.0,140.0,2.0,-33.582,-70.692
180000000,3,2.0,74.0,144.0,2.0,-33.582,-70.692
40000000,2,1.0,70.0,108.0,0.0,-33.1829,-70.6747
101431500,3,2.0,70.0,98.0,2.0,-33.6167,-70.5667
72000000,2,1.0,66.0,81.0,1.0,-33.6167,-70.5667
163714000,3,3.0,98.0,149.0,0.0,-33.6167,-70.5667
78000000,3,2.0,110.0,55.0,1.0,-33.5719,-70.8068
180000000,5,2.0,110.0,132.0,3.0,-33.5167,-70.7667
107000000,3,2.0,100.0,100.0,2.0,-33.6167,-70.5667
72959500,3,1.0,83.0,119.0,0.0,-33.4975,-70.6287
112108500,4,2.0,80.0,100.0,1.0,-33.582,-70.692
160000000,3,3.0,100.0,101.0,1.0,-33.5167,-70.7667
65000000,3,1.0,95.0,95.0,1.0,-33.349,-70.6383
605030000,4,3.0,350.0,129.0,2.0,-33.3867,-70.5688
56908410,3,1.0,60.0,43.0,2.0,-33.582,-70.692
135000000,3,2.0,90.0,140.0,0.0,-33.5719,-70.8068
149478000,3,2.0,68.0,120.0,3.0,-33.4333,-70.7167
91110400,4,2.0,134.0,128.0,1.0,-33.6167,-70.5667
85000000,3,1.0,53.0,55.0,0.0,-33.45,-70.7
63000000,3,2.0,100.0,60.0,1.0,-33.349,-70.6383
110000000,3,3.0,90.0,80.0,0.0,-33.6167,-70.5667
142360000,4,3.0,90.0,122.0,2.0,-33.582,-70.692
125000000,3,2.0,90.0,120.0,2.0,-33.582,-70.692
209625100,4,2.0,300.0,125.0,2.0,-33.5167,-70.6333
74900000,3,1.0,54.0,79.0,1.0,-33.6167,-70.5667
70076710,4,1.0,94.0,72.0,0.0,-33.4833,-70.55
260000000,4,2.0,160.0,110.0,2.0,-33.2773,-70.6106
115000000,4,3.0,103.0,109.0,2.0,-33.6167,-70.5667
78000000,4,2.0,98.0,98.0,1.0,-33.6167,-70.5667
127000000,4,2.0,135.0,120.0,2.0,-33.5167,-70.7667
85771900,2,1.0,54.0,70.0,1.0,-33.3667,-70.7333
138500000,3,3.0,80.0,140.0,0.0,-33.5167,-70.7667
319990000,4,1.0,690.0,76.0,3.0,-33.5007,-70.6514
105000000,3,2.0,70.0,64.0,0.0,-33.443,-70.532
95000000,3,2.0,73.0,85.0,0.0,-33.727,-70.7046
145000000,3,3.0,88.0,120.0,2.0,-33.3667,-70.7333
135000000,3,3.0,84.0,121.0,2.0,-33.5167,-70.7667
69000000,4,1.0,98.0,100.0,2.0,-33.4034,-70.7213
63000000,3,1.0,52.0,42.0,0.0,-33.5667,-70.7167
174391000,3,3.0,72.0,80.0,0.0,-33.5167,-70.7667
97000000,3,2.0,95.0,142.0,0.0,-33.6167,-70.5667
92000000,4,1.0,90.0,130.0,1.0,-33.519,-70.629
119582400,3,2.0,86.0,96.0,2.0,-33.5167,-70.7667
98990000,4,2.0,128.0,124.0,1.0,-33.5167,-70.7667
95000000,4,1.0,90.0,105.0,2.0,-33.3667,-70.7333
115000000,3,1.0,90.0,141.0,2.0,-33.6167,-70.5667
156596000,3,2.0,103.0,137.0,2.0,-33.3667,-70.7333
77000000,4,1.0,75.0,108.0,1.0,-33.4274,-70.4843
69500000,3,2.0,70.0,85.0,1.0,-33.5167,-70.7667
192186000,8,1.0,135.0,148.0,0.0,-33.4624,-70.6491
87000000,5,2.0,140.0,140.0,1.0,-33.5167,-70.7667
78800000,2,1.0,69.0,75.0,2.0,-33.6167,-70.5667
192186000,4,2.0,80.0,145.0,0.0,-33.4766,-70.6062
142004100,5,4.0,162.0,92.0,1.0,-33.5167,-70.6389
128124000,3,3.0,76.0,129.0,3.0,-33.6167,-70.5667
69614040,2,2.0,48.0,97.0,2.0,-33.6167,-70.5667
76000000,3,2.0,60.0,80.0,2.0,-33.2833,-70.8778
82000000,3,1.0,52.0,100.0,1.0,-33.368,-70.642
81857000,4,1.0,60.0,99.0,4.0,-33.2833,-70.8778
430639000,3,2.0,280.0,113.0,2.0,-33.3867,-70.5688
95000000,3,2.0,78.0,118.0,0.0,-33.5719,-70.8068
75000000,3,1.0,90.0,70.0,0.0,-33.5167,-70.7667
92500000,5,2.0,106.0,105.0,0.0,-33.5167,-70.6389
125000000,2,1.0,116.0,140.0,2.0,-33.6167,-70.5667
177594100,3,1.0,209.0,65.0,2.0,-33.5167,-70.6333
112072910,4,1.0,79.0,100.0,2.0,-33.4766,-70.6062
110329000,3,2.0,65.0,116.0,1.0,-33.727,-70.7046
115000000,3,3.0,80.0,130.0,0.0,-33.4034,-70.7213
69614040,2,1.0,48.0,97.0,2.0,-33.6167,-70.5667
160000000,3,2.0,70.0,96.0,0.0,-33.6167,-70.5667
121006000,3,1.0,131.0,55.0,0.0,-33.6167,-70.5667
100000000,4,1.0,69.0,103.0,1.0,-33.5167,-70.7667
127500000,5,3.0,126.0,133.0,2.0,-33.727,-70.7046
67265100,2,1.0,48.0,93.0,2.0,-33.6167,-70.5667
215319500,3,3.0,85.0,130.0,2.0,-33.3641,-70.6134
135000000,4,2.0,125.0,116.0,2.0,-33.5167,-70.7667
65000000,3,1.0,83.0,110.0,0.0,-33.582,-70.692
105000000,3,2.0,66.0,131.0,0.0,-33.5985,-70.8734
83000000,3,1.0,81.0,120.0,2.0,-33.2833,-70.8778
75771110,3,1.0,65.0,86.0,1.0,-33.5719,-70.8068
146000000,3,3.0,71.0,141.0,0.0,-33.582,-70.692
132501570,4,2.0,70.0,145.0,2.0,-33.5167,-70.7667
125000000,5,3.0,133.0,108.0,0.0,-33.5167,-70.7667
110329000,3,3.0,83.0,113.0,1.0,-33.6167,-70.5667
128900000,3,3.0,90.0,92.0,0.0,-33.5167,-70.6389
121006000,4,3.0,88.0,95.0,1.0,-33.3667,-70.7333
213184100,3,3.0,95.0,120.0,2.0,-33.3641,-70.6134
78000000,4,2.0,42.0,72.0,0.0,-33.5167,-70.7667
49000000,2,1.0,45.0,45.0,0.0,-33.2773,-70.6106
100000000,2,2.0,90.0,115.0,0.0,-33.582,-70.692
68000000,4,2.0,87.0,90.0,1.0,-33.6167,-70.5667
80000000,3,1.0,72.0,112.0,1.0,-33.6167,-70.5667
213184100,3,3.0,95.0,120.0,2.0,-33.3641,-70.6134
108549500,1,1.0,140.0,70.0,0.0,-33.3667,-70.7333
480465000,5,3.0,700.0,140.0,0.0,-33.443,-70.532
266925000,2,2.0,102.0,103.0,2.0,-33.2773,-70.6106
177950000,3,3.0,120.0,140.0,1.0,-33.6167,-70.5667
63000000,2,1.0,50.0,72.0,0.0,-33.727,-70.7046
348426100,1,2.0,90.0,90.0,2.0,-33.435,-70.615
99652000,4,1.0,73.0,132.0,1.0,-33.582,-70.692
72000000,2,1.0,45.0,66.0,1.0,-33.1829,-70.6747
68000000,1,1.0,54.0,110.0,0.0,-33.2642,-70.715
68000000,6,2.0,56.0,100.0,1.0,-33.3667,-70.7333
100000000,2,1.0,46.0,136.0,0.0,-33.5167,-70.7667
145000000,5,2.0,108.0,117.0,2.0,-33.5167,-70.7667
186847500,3,2.0,120.0,120.0,2.0,-33.5167,-70.6389
140580500,3,1.0,60.0,70.0,0.0,-33.4624,-70.6491
68000000,3,1.0,80.0,70.0,1.0,-33.6167,-70.5667
94740580,3,2.0,88.0,119.0,1.0,-33.582,-70.692
160000000,4,2.0,108.0,58.0,3.0,-33.6167,-70.5667
177594100,5,2.0,140.0,125.0,0.0,-33.6167,-70.5667
86000000,5,2.0,106.0,107.0,0.0,-33.4034,-70.7213
85000000,2,1.0,101.0,101.0,3.0,-33.6167,-70.5667
84348300,3,2.0,108.0,134.0,0.0,-33.6167,-70.5667
206777900,4,3.0,100.0,144.0,1.0,-33.3667,-70.7333
69500000,3,2.0,70.0,84.0,0.0,-33.6167,-70.5667
120000000,4,2.0,90.0,128.0,0.0,-33.4274,-70.4843
81145200,3,1.0,60.0,60.0,0.0,-33.2468,-70.625
238453000,3,3.0,114.0,140.0,2.0,-33.3641,-70.6134
133000000,3,3.0,80.0,130.0,2.0,-33.5167,-70.7667
178000000,3,2.0,130.0,148.0,0.0,-33.4624,-70.6491
124565000,3,3.0,85.0,135.0,0.0,-33.5167,-70.7667
39000000,3,1.0,63.0,49.0,1.0,-33.349,-70.6383
118407930,3,2.0,82.0,96.0,1.0,-33.6167,-70.5667
108000000,3,2.0,59.0,95.0,2.0,-33.5167,-70.7667
167273000,4,4.0,150.0,130.0,2.0,-33.5167,-70.7667
63000000,2,1.0,41.0,67.0,1.0,-33.6167,-70.5667
129800000,3,3.0,130.0,82.0,2.0,-33.2833,-70.8778
78440360,2,1.0,41.0,41.0,4.0,-33.5167,-70.7667
82000000,4,1.0,69.0,107.0,1.0,-33.5667,-70.7167
135990000,4,2.0,200.0,110.0,1.0,-33.2833,-70.8778
67000000,5,2.0,90.0,50.0,1.0,-33.472,-70.683
117447000,2,1.0,112.0,120.0,1.0,-33.4975,-70.6287
85416000,3,2.0,102.0,75.0,1.0,-33.3667,-70.7333
112535580,3,2.0,84.0,126.0,2.0,-33.519,-70.629
127000000,3,2.0,120.0,120.0,0.0,-33.6167,-70.5667
87000000,2,1.0,100.0,120.0,1.0,-33.582,-70.692
71400000,2,1.0,65.0,75.0,0.0,-33.4667,-70.6667
76000000,4,1.0,70.0,98.0,3.0,-33.2833,-70.8778
137000000,5,2.0,120.0,141.0,0.0,-33.6167,-70.5667
62000000,3,1.0,48.0,74.0,0.0,-33.6167,-70.5667
105000000,4,2.0,94.0,105.0,0.0,-33.3641,-70.6134
220000000,6,4.0,141.0,108.0,0.0,-33.5167,-70.7667
165000000,3,3.0,86.0,132.0,0.0,-33.5167,-70.7667
75735520,3,1.0,42.0,60.0,1.0,-33.4037,-70.64
80000000,3,2.0,64.0,80.0,1.0,-33.6167,-70.5667
111218750,3,3.0,74.0,114.0,2.0,-33.6167,-70.5667
83636500,3,2.0,55.0,100.0,0.0,-33.5167,-70.7667
135000000,3,3.0,84.0,121.0,2.0,-33.5167,-70.7667
88000000,3,2.0,80.0,94.0,1.0,-33.5167,-70.7667
72999000,3,1.0,62.0,80.0,1.0,-33.3667,-70.7333
124565000,4,2.0,131.0,146.0,2.0,-33.4975,-70.6287
38500000,3,2.0,80.0,80.0,0.0,-33.6167,-70.5667
79000000,2,1.0,87.0,76.0,0.0,-33.4975,-70.6287
177950000,5,2.0,120.0,90.0,2.0,-33.2468,-70.625
80000000,2,1.0,85.0,79.0,0.0,-33.582,-70.692
120000000,4,2.0,75.0,80.0,0.0,-33.4264,-70.6996
88975000,3,2.0,70.0,70.0,1.0,-33.4766,-70.6062
78000000,5,1.0,93.0,100.0,0.0,-33.4333,-70.7167
100000000,6,2.0,90.0,128.0,3.0,-33.4034,-70.7213
70000000,3,1.0,54.0,54.0,1.0,-33.4034,-70.7213
70000000,3,1.0,90.0,147.0,0.0,-33.4667,-70.6667
177950000,3,2.0,65.0,145.0,2.0,-33.3667,-70.7333
87000000,3,2.0,70.0,85.0,1.0,-33.6167,-70.5667
75000000,3,1.0,85.0,90.0,0.0,-33.519,-70.629
55164500,2,1.0,35.0,112.0,0.0,-33.7843,-70.7217
64062000,3,1.0,50.0,70.0,1.0,-33.4034,-70.7213
138000000,3,3.0,96.0,121.0,1.0,-33.5167,-70.7667
110000000,3,1.0,89.0,120.0,1.0,-33.5167,-70.6389
198948100,3,3.0,100.0,140.0,2.0,-33.3641,-70.6134
185068000,3,2.0,90.0,98.0,1.0,-33.4766,-70.6062
131683000,3,2.0,68.0,98.0,2.0,-33.582,-70.692
78000000,3,1.0,80.0,90.0,0.0,-33.6167,-70.5667
179900000,4,2.0,100.0,130.0,3.0,-33.3667,-70.7333
68000000,4,1.0,80.0,70.0,1.0,-33.5167,-70.7667
50000000,3,1.0,33.0,60.0,1.0,-33.349,-70.6383
227420100,4,3.0,130.0,130.0,2.0,-33.1829,-70.6747
63800000,3,1.0,60.0,90.0,1.0,-33.6167,-70.5667
141363480,3,1.0,135.0,135.0,0.0,-33.4766,-70.6062
181509000,3,3.0,98.0,98.0,2.0,-33.1829,-70.6747
135242000,4,2.0,84.0,84.0,1.0,-33.1829,-70.6747
165000000,4,3.0,110.0,146.0,2.0,-33.6167,-70.5667
160155000,3,3.0,99.0,112.0,1.0,-33.5167,-70.6389
159265250,3,3.0,80.0,123.0,2.0,-33.5985,-70.8734
53000000,3,1.0,53.0,60.0,1.0,-33.6167,-70.5667
180000000,3,2.0,91.0,115.0,0.0,-33.5167,-70.7667
83000000,6,2.0,133.0,138.0,2.0,-33.2833,-70.8778
77000000,4,2.0,50.0,80.0,1.0,-33.6167,-70.5667
81928180,2,2.0,80.0,90.0,1.0,-33.5167,-70.7667
78000000,3,1.0,69.0,100.0,1.0,-33.3667,-70.7333
52000000,3,1.0,80.0,80.0,1.0,-33.1829,-70.6747
142800000,4,3.0,119.0,119.0,1.0,-33.2833,-70.8778
64000000,4,2.0,142.0,98.0,2.0,-33.727,-70.7046
97160700,3,1.0,98.0,75.0,0.0,-33.4624,-70.6491
131683000,3,2.0,76.0,76.0,1.0,-33.1829,-70.6747
155000000,4,3.0,115.0,115.0,2.0,-33.6167,-70.5667
121041590,4,2.0,94.0,105.0,0.0,-33.3641,-70.6134
55000000,3,2.0,72.0,100.0,2.0,-33.5985,-70.8734
180000000,3,3.0,115.0,130.0,2.0,-33.5167,-70.7667
58000000,3,1.0,65.0,70.0,2.0,-33.6167,-70.5667
82000000,4,2.0,114.0,70.0,1.0,-33.422,-70.72
75000000,3,1.0,70.0,90.0,0.0,-33.6167,-70.5667
96000000,3,2.0,56.0,56.0,0.0,-33.1829,-70.6747
92534000,4,2.0,65.0,90.0,1.0,-33.3667,-70.7333
110329000,3,2.0,78.0,94.0,0.0,-33.4975,-70.6287
210000000,5,3.0,140.0,100.0,1.0,-33.5167,-70.7667
81000000,3,2.0,55.0,80.0,2.0,-33.6167,-70.5667
85000000,5,2.0,105.0,113.0,3.0,-33.6167,-70.5667
83000000,4,2.0,70.0,70.0,1.0,-33.6167,-70.5667
131683000,3,2.0,76.0,76.0,1.0,-33.1829,-70.6747
87000000,3,1.0,73.0,78.0,1.0,-33.6167,-70.5667
70000000,5,1.0,79.0,37.0,0.0,-33.6167,-70.5667
97516600,2,2.0,67.0,130.0,1.0,-33.4667,-70.6667
100000000,3,1.0,51.0,130.0,2.0,-33.2833,-70.8778
65000000,3,1.0,64.0,78.0,0.0,-33.472,-70.683
75000000,2,2.0,45.0,45.0,0.0,-33.4624,-70.6491
98000000,4,2.0,120.0,145.0,1.0,-33.2833,-70.8778
382592500,4,1.0,114.0,114.0,0.0,-33.5167,-70.6389
185068000,3,3.0,93.0,93.0,0.0,-33.1829,-70.6747
74000000,3,1.0,60.0,68.0,0.0,-33.4833,-70.55
100000000,4,2.0,125.0,75.0,1.0,-33.6167,-70.5667
58000000,2,1.0,40.0,78.0,2.0,-33.6167,-70.5667
133000000,3,3.0,63.0,63.0,0.0,-33.4034,-70.7213
73742480,3,1.0,78.0,66.0,1.0,-33.5167,-70.6389
95000000,3,1.0,70.0,81.0,1.0,-33.4667,-70.6667
95000000,3,1.0,98.0,75.0,0.0,-33.4624,-70.6491
75000000,3,2.0,51.0,72.0,1.0,-33.5719,-70.8068
92534000,3,1.0,36.0,48.0,0.0,-33.4037,-70.64
85000000,3,1.0,77.0,86.0,2.0,-33.6167,-70.5667
120000000,3,2.0,67.0,133.0,2.0,-33.2833,-70.8778
98299580,3,2.0,60.0,110.0,0.0,-33.5167,-70.6389
70000000,3,1.0,50.0,85.0,1.0,-33.727,-70.7046
60000000,2,1.0,45.0,45.0,0.0,-33.5167,-70.6389
161934500,4,2.0,95.0,115.0,3.0,-33.5167,-70.7667
67500000,3,1.0,90.0,147.0,0.0,-33.4667,-70.6667
125000000,3,2.0,105.0,105.0,1.0,-33.3864,-71.1369
149478000,3,3.0,90.0,90.0,0.0,-33.1829,-70.6747
71180000,2,1.0,60.0,60.0,1.0,-33.6167,-70.5667
108015650,4,2.0,64.0,100.0,1.0,-33.5167,-70.6389
155000000,3,3.0,86.0,132.0,0.0,-33.5167,-70.7667
130000000,3,1.0,110.0,120.0,1.0,-33.4333,-70.7167
83000000,3,2.0,95.0,110.0,1.0,-33.727,-70.7046
112108500,3,2.0,67.0,89.0,1.0,-33.6167,-70.5667
64000000,4,2.0,142.0,98.0,2.0,-33.727,-70.7046
55000000,3,1.0,42.0,60.0,1.0,-33.582,-70.692
95000000,3,2.0,101.0,101.0,1.0,-33.6167,-70.5667
98000000,4,2.0,100.0,100.0,2.0,-33.4624,-70.6491
185068000,3,3.0,90.0,90.0,1.0,-33.1829,-70.6747
82782340,2,1.0,60.0,120.0,1.0,-33.727,-70.7046
128000000,3,2.0,115.0,70.0,3.0,-33.5167,-70.7667
78298000,2,1.0,50.0,72.0,1.0,-33.582,-70.692
98000000,3,1.0,70.0,130.0,1.0,-33.5167,-70.7667
121006000,2,2.0,52.0,52.0,0.0,-33.4624,-70.6491
161151520,5,2.0,130.0,130.0,0.0,-33.5167,-70.7667
97000000,2,1.0,49.0,127.0,2.0,-33.4333,-70.7167
140000000,3,3.0,118.0,94.0,1.0,-33.6167,-70.5667
135000000,7,3.0,145.0,110.0,1.0,-33.5167,-70.7667
80000000,2,1.0,40.0,97.0,2.0,-33.5167,-70.7667
195000000,5,2.0,110.0,123.0,0.0,-33.6167,-70.5667
96093000,4,1.0,72.0,98.0,0.0,-33.6167,-70.5667
55000000,4,1.0,58.0,72.0,0.0,-33.727,-70.7046
70000000,3,1.0,70.0,84.0,0.0,-33.6167,-70.5667
155000000,3,2.0,82.0,116.0,2.0,-33.5167,-70.7667
65000000,2,1.0,65.0,144.0,1.0,-33.5167,-70.6389
75000000,2,1.0,59.0,100.0,2.0,-33.6167,-70.5667
95000000,3,2.0,70.0,128.0,0.0,-33.4766,-70.6062
125000000,3,3.0,100.0,85.0,1.0,-33.6167,-70.5667
125000000,3,2.0,71.0,132.0,1.0,-33.5167,-70.6389
60000000,2,1.0,55.0,55.0,2.0,-33.1829,-70.6747
141577020,3,2.0,70.0,146.0,1.0,-33.5167,-70.7667
163358100,3,2.0,75.0,78.0,1.0,-33.4624,-70.6491
130000000,2,2.0,61.0,120.0,2.0,-33.5167,-70.7667
90000000,2,1.0,107.0,100.0,1.0,-33.5167,-70.7667
110000000,3,1.0,87.0,110.0,2.0,-33.6167,-70.5667
165493500,3,3.0,81.0,100.0,2.0,-33.1829,-70.6747
65000000,3,2.0,81.0,108.0,0.0,-33.582,-70.692
87000000,3,1.0,63.0,69.0,0.0,-33.4833,-70.55
147698500,4,2.0,80.0,125.0,2.0,-33.3667,-70.7333
284720000,4,3.0,140.0,140.0,2.0,-33.1829,-70.6747
103922800,3,1.0,98.0,75.0,0.0,-33.4624,-70.6491
45000000,3,2.0,44.0,44.0,1.0,-33.2833,-70.8778
188627000,4,2.0,90.0,120.0,1.0,-33.4766,-70.6062
65000000,3,2.0,48.0,60.0,2.0,-33.6167,-70.5667
71000000,2,1.0,56.0,80.0,1.0,-33.6167,-70.5667
133000000,3,2.0,82.0,122.0,1.0,-33.4034,-70.7213
199304000,3,3.0,112.0,112.0,0.0,-33.1829,-70.6747
125000000,4,2.0,93.0,136.0,4.0,-33.6167,-70.5667
76000000,4,1.0,60.0,80.0,1.0,-33.5167,-70.7667
95000000,3,1.0,51.0,130.0,2.0,-33.2833,-70.8778
408929100,4,3.0,126.0,126.0,2.0,-33.1829,-70.6747
55000000,2,1.0,60.0,60.0,1.0,-33.6167,-70.5667
69000000,3,1.0,53.0,62.0,0.0,-33.5167,-70.7667
37000000,2,1.0,42.0,42.0,2.0,-33.582,-70.692
90000000,5,2.0,60.0,85.0,1.0,-33.4667,-70.6667
147698500,3,3.0,98.0,98.0,1.0,-33.1829,-70.6747
129903500,4,2.0,109.0,110.0,2.0,-33.6167,-70.5667
85000000,4,1.0,79.0,89.0,0.0,-33.4333,-70.7167
150000000,3,1.0,60.0,144.0,1.0,-33.5167,-70.6389
95000000,3,1.0,98.0,75.0,0.0,-33.4624,-70.6491
47000000,4,1.0,60.0,80.0,0.0,-33.688,-71.2113
185068000,3,2.0,72.0,72.0,1.0,-33.1829,-70.6747
182000000,3,2.0,88.0,88.0,1.0,-33.4833,-70.55
122963450,3,3.0,98.0,98.0,1.0,-33.3667,-70.7333
144139500,3,2.0,73.0,73.0,2.0,-33.1829,-70.6747
85700720,3,1.0,74.0,125.0,1.0,-33.4624,-70.6491
101075600,3,2.0,66.0,90.0,1.0,-33.5167,-70.7667
160000000,4,2.0,134.0,102.0,0.0,-33.4624,-70.6491
57000000,2,1.0,50.0,50.0,1.0,-33.4624,-70.6491
57000000,3,1.0,60.0,60.0,0.0,-33.4624,-70.6491
110329000,3,2.0,70.0,110.0,2.0,-33.4264,-70.6996
115311600,3,3.0,70.0,140.0,2.0,-33.727,-70.7046
150000000,4,3.0,60.0,146.0,2.0,-33.6167,-70.5667
85000000,3,2.0,79.0,74.0,1.0,-33.6167,-70.5667
170000000,3,1.0,49.0,144.0,3.0,-33.5167,-70.7667
213540000,3,3.0,113.0,130.0,2.0,-33.1829,-70.6747
135000000,5,2.0,163.0,110.0,0.0,-33.4975,-70.6287
122785500,2,2.0,90.0,140.0,1.0,-33.4037,-70.64
129000000,3,3.0,66.0,141.0,2.0,-33.5167,-70.7667
85000000,3,1.0,90.0,120.0,1.0,-33.4624,-70.6491
56000000,2,1.0,56.0,90.0,1.0,-33.6167,-70.5667
156240100,3,3.0,107.0,143.0,2.0,-33.5167,-70.7667
186847500,3,2.0,86.0,86.0,2.0,-33.5167,-70.6389
213540000,5,3.0,143.0,148.0,0.0,-33.452,-70.723
156596000,3,2.0,77.0,137.0,0.0,-33.3667,-70.7333
87000000,4,2.0,100.0,80.0,2.0,-33.3667,-70.7333
59000000,3,2.0,89.0,78.0,0.0,-33.5985,-70.8734
63000000,3,1.0,36.0,80.0,1.0,-33.6936,-71.0118
65000000,3,1.0,70.0,128.0,0.0,-33.422,-70.72
68000000,3,1.0,76.0,76.0,2.0,-33.5167,-70.6389
66000000,3,2.0,54.0,78.0,0.0,-33.2833,-70.8778
74000000,3,1.0,68.0,80.0,1.0,-33.6167,-70.5667
61000000,3,1.0,75.0,90.0,0.0,-33.2833,-70.8778
84000000,2,2.0,70.0,80.0,2.0,-33.4333,-70.7167
146630800,3,2.0,90.0,142.0,1.0,-33.6167,-70.5667
93000000,3,1.0,90.0,135.0,0.0,-33.6167,-70.5667
120000000,3,3.0,100.0,122.0,0.0,-33.3667,-70.7333
338105000,5,2.0,98.0,128.0,1.0,-33.4088,-70.5671
122500000,5,2.0,98.0,140.0,0.0,-33.6167,-70.5667
140000000,3,3.0,80.0,120.0,0.0,-33.4034,-70.7213
180000000,3,2.0,137.0,137.0,0.0,-33.6167,-70.5667
130000000,3,1.0,214.0,100.0,2.0,-33.5167,-70.7667
130000000,3,3.0,66.0,141.0,0.0,-33.5167,-70.7667
124000000,3,1.0,80.0,122.0,0.0,-33.45,-70.7
115000000,3,1.0,100.0,113.0,2.0,-33.5167,-70.7667
266925000,4,3.0,109.0,70.0,1.0,-33.2773,-70.6106
143071800,7,2.0,127.0,100.0,0.0,-33.6167,-70.5667
142360000,3,2.0,62.0,62.0,3.0,-33.1829,-70.6747
120000000,4,2.0,74.0,87.0,1.0,-33.3667,-70.7333
68000000,3,1.0,80.0,100.0,1.0,-33.6167,-70.5667
115000000,2,2.0,97.0,128.0,0.0,-33.5167,-70.7667
85000000,3,1.0,100.0,120.0,1.0,-33.349,-70.6383
110329000,3,1.0,51.0,126.0,1.0,-33.3667,-70.7333
